rid,date_of_service,location,planned_arrival_time,planned_departure_time,actual_arrival_time,actual_departure_time,late_canc_reason,late_canc_reason
202401037619321,03/01/2024,CHM,17:21,17:21,17:20,17:21,,
202401037619321,03/01/2024,SRA,17:47,,17:46,,,
202401037619321,03/01/2024,LST,17:57,,17:56,,,
202401037619324,03/01/2024,NRW,,16:30,,16:29,,
202401037619324,03/01/2024,DIS,16:47,16:48,16:46,16:47,,
202401037619324,03/01/2024,IPS,17:08,17:10,17:06,17:09,,
202401037619324,03/01/2024,MNG,17:18,17:19,17:19,17:20,,
202401037619324,03/01/2024,COL,17:28,17:30,17:27,17:29,,
202401037619324,03/01/2024,LST,18:21,,18:22,,,
202401037619328,03/01/2024,NRW,,17:03,,17:03,,
202401037619328,03/01/2024,DIS,17:19,17:20,17:19,17:20,,
202401037619328,03/01/2024,SMK,17:31,17:33,17:30,17:32,,
202401037619328,03/01/2024,IPS,17:45,17:47,17:47,17:48,,
202401037619328,03/01/2024,MNG,17:55,17:56,17:57,17:58,,
202401037619328,03/01/2024,COL,18:05,18:06,18:05,18:05,,
202401037619328,03/01/2024,CHM,18:23,18:23,18:22,18:23,,
202401037619328,03/01/2024,SRA,18:49,,18:47,,,
202401037619328,03/01/2024,LST,18:58,,18:58,,,
202401037619331,03/01/2024,NRW,,17:30,,17:30,,
202401037619331,03/01/2024,DIS,17:46,17:47,17:46,17:47,,
202401037619331,03/01/2024,SMK,17:58,17:59,17:58,17:58,,
202401037619331,03/01/2024,IPS,18:10,18:11,18:09,18:11,,
202401037619331,03/01/2024,MNG,18:20,18:20,18:19,18:20,,
202401037619331,03/01/2024,COL,18:29,18:30,18:28,18:29,,
202401037619331,03/01/2024,LST,19:16,,19:20,,,
202401037619333,03/01/2024,NRW,,18:00,,17:59,,
202401037619333,03/01/2024,DIS,18:16,18:17,18:16,18:17,,
202401037619333,03/01/2024,SMK,18:28,18:29,18:28,18:28,,
202401037619333,03/01/2024,IPS,18:40,18:42,18:42,18:43,,
202401037619333,03/01/2024,MNG,18:50,18:53,18:52,18:54,,
202401037619333,03/01/2024,COL,19:01,19:03,19:01,19:02,,
202401037619333,03/01/2024,CHM,19:20,19:21,19:19,19:20,,
202401037619333,03/01/2024,SRA,19:44,,19:45,,,
202401037619333,03/01/2024,LST,19:53,,19:57,,,
202401037619336,03/01/2024,NRW,,18:32,,18:32,,
202401037619336,03/01/2024,DIS,18:48,18:49,18:48,18:49,,
202401037619336,03/01/2024,IPS,19:09,19:10,19:09,19:10,,
202401037619336,03/01/2024,MNG,19:19,19:20,19:19,19:20,,
202401037619336,03/01/2024,COL,19:29,19:30,19:27,19:29,,
202401037619336,03/01/2024,LST,20:20,,20:20,,,
202401037619340,03/01/2024,NRW,,19:00,,18:59,,
202401037619340,03/01/2024,DIS,19:16,19:17,19:15,19:17,,
202401037619340,03/01/2024,SMK,19:28,19:29,19:28,19:28,,
202401037619340,03/01/2024,IPS,19:40,19:42,19:39,19:41,,
202401037619340,03/01/2024,MNG,19:51,19:53,19:50,19:53,,
202401037619340,03/01/2024,COL,20:01,20:02,19:59,20:01,,
202401037619340,03/01/2024,CHM,20:20,20:20,20:18,20:19,,
202401037619340,03/01/2024,SRA,20:44,,20:43,,,
202401037619340,03/01/2024,LST,20:54,,20:53,,,
202401037619343,03/01/2024,NRW,,19:32,,19:32,,
202401037619343,03/01/2024,DIS,19:48,19:49,19:48,19:49,,
202401037619343,03/01/2024,IPS,20:09,20:10,20:07,20:09,,
202401037619343,03/01/2024,MNG,20:19,20:20,20:17,20:20,,
202401037619343,03/01/2024,COL,20:28,20:30,20:26,20:29,,
202401037619343,03/01/2024,LST,21:19,,21:18,,,
202401037619345,03/01/2024,NRW,,20:00,,20:00,,
202401037619345,03/01/2024,DIS,20:16,20:17,20:16,20:17,,
202401037619345,03/01/2024,SMK,20:28,20:29,20:29,20:29,,
202401037619345,03/01/2024,IPS,20:41,20:45,20:41,20:44,,
202401037619345,03/01/2024,MNG,20:53,20:54,20:53,20:54,,
202401037619345,03/01/2024,COL,21:02,21:03,21:01,21:02,,
202401037619345,03/01/2024,CHM,21:20,21:21,21:19,21:21,,
202401037619345,03/01/2024,SRA,21:47,,21:45,,,
202401037619345,03/01/2024,LST,21:55,,21:55,,,
202401037619348,03/01/2024,NRW,,20:32,,20:32,,
202401037619348,03/01/2024,DIS,20:48,20:49,20:49,20:49,,
202401037619348,03/01/2024,IPS,21:09,21:10,21:11,21:11,,
202401037619348,03/01/2024,MNG,21:19,21:20,21:20,21:21,,
202401037619348,03/01/2024,COL,21:28,21:30,21:27,21:29,,
202401037619348,03/01/2024,LST,22:18,,22:18,,,
202401037619349,03/01/2024,NRW,,21:02,,21:01,,
202401037619349,03/01/2024,DIS,21:18,21:19,21:18,21:19,,
202401037619349,03/01/2024,SMK,21:30,21:31,21:30,21:30,,
202401037619349,03/01/2024,IPS,21:42,21:44,21:41,21:43,,
202401037619349,03/01/2024,MNG,21:53,21:53,21:52,21:53,,
202401037619349,03/01/2024,COL,22:02,22:03,22:00,22:02,,
202401037619349,03/01/2024,CHM,22:20,22:21,22:19,22:20,,
202401037619349,03/01/2024,SRA,22:45,,22:42,,,
202401037619349,03/01/2024,LST,22:55,,22:54,,,
202401037619352,03/01/2024,NRW,,22:02,,22:02,,
202401037619352,03/01/2024,DIS,22:18,22:19,22:18,22:19,,
202401037619352,03/01/2024,SMK,22:30,22:31,22:29,22:30,,
202401037619352,03/01/2024,IPS,22:42,22:43,22:40,22:43,,
202401037619352,03/01/2024,MNG,22:52,22:53,22:52,22:53,,
202401037619352,03/01/2024,COL,23:01,23:03,23:00,23:02,,
202401037619352,03/01/2024,WTM,23:14,23:14,23:13,23:14,,
202401037619352,03/01/2024,CHM,23:24,23:25,23:24,23:24,,
202401037619352,03/01/2024,SNF,23:36,23:37,23:34,23:37,,
202401037619352,03/01/2024,SRA,23:53,,23:54,,,
202401037619352,03/01/2024,LST,00:03,,00:04,,,
202401047619247,04/01/2024,NRW,,05:05,,05:05,,
202401047619247,04/01/2024,DIS,05:21,05:22,05:20,05:59,812,
202401047619247,04/01/2024,SMK,05:33,05:34,06:09,06:09,812,
202401047619247,04/01/2024,IPS,05:45,05:46,06:19,06:20,812,
202401047619247,04/01/2024,MNG,05:55,05:56,06:29,06:31,812,
202401047619247,04/01/2024,COL,06:04,06:06,06:38,06:38,812,
202401047619247,04/01/2024,SRA,06:45,,07:23,,812,
202401047619247,04/01/2024,LST,06:54,,07:33,,812,
202401047619249,04/01/2024,NRW,,05:30,,,812,
202401047619249,04/01/2024,DIS,05:46,05:47,,,812,
202401047619249,04/01/2024,SMK,05:58,05:59,,,812,
202401047619249,04/01/2024,IPS,06:10,06:11,,,812,
202401047619249,04/01/2024,MNG,06:19,06:20,,,812,
202401047619249,04/01/2024,COL,06:29,06:30,,,812,
202401047619249,04/01/2024,SRA,07:12,,,,812,
202401047619249,04/01/2024,LST,07:22,,,,812,
202401047619251,04/01/2024,NRW,,06:04,,06:07,,
202401047619251,04/01/2024,DIS,06:20,06:21,06:23,06:25,,
202401047619251,04/01/2024,SMK,06:32,06:33,06:36,06:36,,
202401047619251,04/01/2024,IPS,06:44,06:45,06:46,06:47,,
202401047619251,04/01/2024,MNG,06:54,06:55,06:56,06:58,,
202401047619251,04/01/2024,COL,07:03,07:05,07:05,07:05,,
202401047619251,04/01/2024,SRA,07:47,,07:46,,,
202401047619251,04/01/2024,LST,07:58,,07:56,,,
202401047619253,04/01/2024,NRW,,06:28,,06:28,,
202401047619253,04/01/2024,DIS,06:44,06:45,06:44,06:45,,
202401047619253,04/01/2024,SMK,06:56,06:57,06:56,06:56,,
202401047619253,04/01/2024,IPS,07:08,07:09,07:06,07:09,,
202401047619253,04/01/2024,MNG,07:18,07:19,07:18,07:19,,
202401047619253,04/01/2024,COL,07:28,07:30,07:26,07:29,,
202401047619253,04/01/2024,SRA,08:14,,08:18,,,
202401047619253,04/01/2024,LST,08:24,,08:29,,,
202401047619257,04/01/2024,NRW,,07:05,,07:05,,
202401047619257,04/01/2024,DIS,07:21,07:22,07:21,07:22,,
202401047619257,04/01/2024,SMK,07:33,07:34,07:33,07:34,,
202401047619257,04/01/2024,IPS,07:47,07:48,07:44,07:47,,
202401047619257,04/01/2024,MNG,07:57,07:58,07:57,07:58,,
202401047619257,04/01/2024,COL,08:07,08:08,08:05,08:07,,
202401047619257,04/01/2024,SRA,08:49,,08:49,,,
202401047619257,04/01/2024,LST,09:00,,08:59,,,
202401047619262,04/01/2024,NRW,,07:26,,07:25,,
202401047619262,04/01/2024,DIS,07:42,07:44,07:41,07:43,,
202401047619262,04/01/2024,SMK,07:55,07:56,07:54,07:55,,
202401047619262,04/01/2024,IPS,08:11,08:13,08:07,08:12,,
202401047619262,04/01/2024,MNG,08:21,08:22,08:21,08:22,,
202401047619262,04/01/2024,COL,08:31,08:32,08:30,08:31,,
202401047619262,04/01/2024,SRA,09:15,,09:12,,,
202401047619262,04/01/2024,LST,09:25,,09:22,,,
202401047619266,04/01/2024,NRW,,08:03,,08:02,,
202401047619266,04/01/2024,DIS,08:20,08:20,08:19,08:20,,
202401047619266,04/01/2024,SMK,08:31,08:32,08:31,08:32,,
202401047619266,04/01/2024,IPS,08:43,08:44,08:42,08:43,,
202401047619266,04/01/2024,MNG,08:52,08:53,08:52,08:53,,
202401047619266,04/01/2024,COL,09:02,09:03,09:01,09:02,,
202401047619266,04/01/2024,CHM,09:20,09:21,09:21,09:21,,
202401047619266,04/01/2024,SRA,09:49,,09:46,,,
202401047619266,04/01/2024,LST,10:00,,09:57,,,
202401047619269,04/01/2024,NRW,,08:30,,08:30,,
202401047619269,04/01/2024,DIS,08:46,08:47,08:47,08:48,,
202401047619269,04/01/2024,IPS,09:07,09:10,09:06,09:09,,
202401047619269,04/01/2024,MNG,09:18,09:19,09:18,09:19,,
202401047619269,04/01/2024,COL,09:29,09:30,09:26,09:29,,
202401047619269,04/01/2024,LST,10:19,,10:20,,,
202401047619273,04/01/2024,NRW,,09:03,,09:03,,
202401047619273,04/01/2024,DIS,09:20,09:20,09:19,09:20,,
202401047619273,04/01/2024,SMK,09:31,09:32,09:31,09:31,,
202401047619273,04/01/2024,IPS,09:43,09:44,09:41,09:43,,
202401047619273,04/01/2024,MNG,09:53,09:54,09:53,09:54,,
202401047619273,04/01/2024,COL,10:02,10:03,10:01,10:02,,
202401047619273,04/01/2024,CHM,10:20,10:21,10:20,10:21,,
202401047619273,04/01/2024,SRA,10:46,,10:46,,,
202401047619273,04/01/2024,LST,10:55,,10:56,,,
202401047619276,04/01/2024,NRW,,09:32,,09:32,,
202401047619276,04/01/2024,DIS,09:48,09:49,09:47,09:49,,
202401047619276,04/01/2024,IPS,10:09,10:10,10:10,10:11,,
202401047619276,04/01/2024,MNG,10:18,10:19,10:20,10:21,,
202401047619276,04/01/2024,COL,10:29,10:30,10:28,10:29,,
202401047619276,04/01/2024,LST,11:18,,11:17,,,
202401047619280,04/01/2024,NRW,,10:00,,09:59,,
202401047619280,04/01/2024,DIS,10:16,10:17,10:15,10:17,,
202401047619280,04/01/2024,SMK,10:28,10:29,10:27,10:28,,
202401047619280,04/01/2024,IPS,10:40,10:41,10:38,10:40,,
202401047619280,04/01/2024,MNG,10:50,10:51,10:49,10:51,,
202401047619280,04/01/2024,COL,11:00,11:01,10:58,11:00,,
202401047619280,04/01/2024,CHM,11:18,11:18,11:18,11:19,,
202401047619280,04/01/2024,SRA,11:43,,11:42,,,
202401047619280,04/01/2024,LST,11:51,,11:52,,,
202401047619283,04/01/2024,NRW,,10:30,,10:30,,
202401047619283,04/01/2024,DIS,10:46,10:47,10:46,10:47,,
202401047619283,04/01/2024,IPS,11:07,11:10,11:05,11:09,,
202401047619283,04/01/2024,MNG,11:18,11:19,11:18,11:19,,
202401047619283,04/01/2024,COL,11:28,11:30,11:26,11:29,,
202401047619283,04/01/2024,WTM,11:39,,,,,
202401047619283,04/01/2024,LST,12:15,,,,540,
202401047619287,04/01/2024,NRW,,11:00,,10:59,,
202401047619287,04/01/2024,DIS,11:17,11:17,11:16,11:17,,
202401047619287,04/01/2024,SMK,11:28,11:29,11:28,11:28,,
202401047619287,04/01/2024,IPS,11:41,11:42,11:38,11:41,,
202401047619287,04/01/2024,MNG,11:50,11:51,11:50,11:52,,
202401047619287,04/01/2024,COL,12:00,,12:01,,,
202401047619287,04/01/2024,CHM,12:18,12:18,,,540,
202401047619287,04/01/2024,SRA,12:43,,,,540,
202401047619287,04/01/2024,LST,12:51,,,,540,
202401047619290,04/01/2024,NRW,,11:32,,11:31,,
202401047619290,04/01/2024,DIS,11:48,11:49,11:48,11:49,,
202401047619290,04/01/2024,IPS,12:09,12:10,12:08,12:09,,
202401047619290,04/01/2024,MNG,12:18,12:19,12:19,12:19,,
202401047619290,04/01/2024,COL,12:29,,12:29,,,
202401047619290,04/01/2024,LST,13:15,,,,540,
202401047619294,04/01/2024,NRW,,12:00,,12:00,,
202401047619294,04/01/2024,DIS,12:16,12:17,12:16,12:17,,
202401047619294,04/01/2024,SMK,12:28,12:29,12:27,12:28,,
202401047619294,04/01/2024,IPS,12:41,12:42,12:39,12:41,,
202401047619294,04/01/2024,MNG,12:50,12:51,12:50,12:51,,
202401047619294,04/01/2024,COL,13:00,,13:00,,,
202401047619294,04/01/2024,CHM,13:18,13:19,,,540,
202401047619294,04/01/2024,SRA,13:43,,,,540,
202401047619294,04/01/2024,LST,13:52,,,,540,
202401047619297,04/01/2024,NRW,,12:32,,12:32,,
202401047619297,04/01/2024,DIS,12:48,12:49,12:47,12:49,,
202401047619297,04/01/2024,IPS,13:09,13:10,13:07,13:09,,
202401047619297,04/01/2024,MNG,13:18,13:19,13:18,13:19,,
202401047619297,04/01/2024,COL,13:29,,13:28,,,
202401047619297,04/01/2024,LST,14:16,,,,540,
202401047619301,04/01/2024,NRW,,13:00,,12:59,540,
202401047619301,04/01/2024,DIS,13:16,13:17,13:16,13:17,540,
202401047619301,04/01/2024,SMK,13:28,13:29,13:28,13:28,,
202401047619301,04/01/2024,IPS,13:40,13:41,13:39,13:40,,
202401047619301,04/01/2024,MNG,13:49,13:50,13:49,13:50,,
202401047619301,04/01/2024,COL,14:00,,14:00,,,
202401047619301,04/01/2024,CHM,14:18,14:19,,,540,
202401047619301,04/01/2024,SRA,14:43,,,,540,
202401047619301,04/01/2024,LST,14:51,,,,540,
202401047619305,04/01/2024,NRW,,13:30,,13:30,,
202401047619305,04/01/2024,DIS,13:47,13:48,13:46,13:48,,
202401047619305,04/01/2024,IPS,14:08,14:10,14:06,14:09,,
202401047619305,04/01/2024,MNG,14:18,14:19,14:18,14:19,,
202401047619305,04/01/2024,COL,14:29,14:30,14:26,14:29,,
202401047619305,04/01/2024,CHM,14:46,14:46,14:51,14:52,,
202401047619305,04/01/2024,LST,15:17,,15:19,,,
202401047619309,04/01/2024,NRW,,14:01,,14:00,,
202401047619309,04/01/2024,DIS,14:17,14:18,14:16,14:18,,
202401047619309,04/01/2024,SMK,14:29,14:30,14:28,14:29,,
202401047619309,04/01/2024,IPS,14:41,14:42,14:39,14:41,,
202401047619309,04/01/2024,MNG,14:50,14:51,14:50,14:51,,
202401047619309,04/01/2024,COL,15:01,15:02,14:58,15:01,,
202401047619309,04/01/2024,CHM,15:19,15:19,15:21,15:22,,
202401047619309,04/01/2024,SRA,15:43,,15:52,,,
202401047619309,04/01/2024,LST,15:52,,16:01,,,
202401047619312,04/01/2024,NRW,,14:30,,14:29,,
202401047619312,04/01/2024,DIS,14:46,14:47,14:45,14:47,,
202401047619312,04/01/2024,IPS,15:07,15:09,15:07,15:09,,
202401047619312,04/01/2024,MNG,15:17,15:19,15:19,15:20,,
202401047619312,04/01/2024,COL,15:28,15:30,15:32,15:32,,
202401047619312,04/01/2024,LST,16:15,,16:23,,,
202401047619315,04/01/2024,NRW,,15:00,,,540,
202401047619315,04/01/2024,DIS,15:16,15:17,,,540,
202401047619315,04/01/2024,SMK,15:28,15:29,,,540,
202401047619315,04/01/2024,IPS,15:41,15:43,,,540,
202401047619315,04/01/2024,MNG,15:52,15:53,,,540,
202401047619315,04/01/2024,COL,16:02,16:03,,,540,
202401047619315,04/01/2024,CHM,16:20,16:21,,,540,
202401047619315,04/01/2024,SRA,16:45,,,,540,
202401047619315,04/01/2024,LST,16:56,,,,540,
202401047619318,04/01/2024,NRW,,15:30,,15:30,,
202401047619318,04/01/2024,DIS,15:47,15:48,15:48,15:50,,
202401047619318,04/01/2024,SMK,15:57,15:57,16:04,16:04,,
202401047619318,04/01/2024,IPS,16:09,16:10,16:14,16:15,,
202401047619318,04/01/2024,MNG,16:18,16:19,16:24,16:26,,
202401047619318,04/01/2024,COL,16:28,16:29,16:33,16:33,,
202401047619318,04/01/2024,LST,17:16,,17:18,,,
202401047619321,04/01/2024,NRW,,16:00,,16:00,,
202401047619321,04/01/2024,DIS,16:16,16:17,16:15,16:17,,
202401047619321,04/01/2024,SMK,16:28,16:29,16:27,16:28,,
202401047619321,04/01/2024,IPS,16:40,16:42,16:38,16:41,,
202401047619321,04/01/2024,MNG,16:51,16:52,16:50,16:52,,
202401047619321,04/01/2024,COL,17:02,17:04,16:58,17:03,,
202401047619321,04/01/2024,CHM,17:21,17:21,17:21,17:21,,
202401047619321,04/01/2024,SRA,17:47,,17:46,,,
202401047619321,04/01/2024,LST,17:57,,17:56,,,
202401047619324,04/01/2024,NRW,,16:30,,16:30,,
202401047619324,04/01/2024,DIS,16:47,16:48,16:46,16:48,,
202401047619324,04/01/2024,IPS,17:08,17:10,17:07,17:09,,
202401047619324,04/01/2024,MNG,17:18,17:19,17:18,17:19,,
202401047619324,04/01/2024,COL,17:28,17:30,17:27,17:29,,
202401047619324,04/01/2024,LST,18:21,,18:21,,,
202401047619328,04/01/2024,NRW,,17:03,,17:03,,
202401047619328,04/01/2024,DIS,17:19,17:20,17:19,17:20,,
202401047619328,04/01/2024,SMK,17:31,17:33,17:30,17:32,,
202401047619328,04/01/2024,IPS,17:45,17:47,17:43,17:46,,
202401047619328,04/01/2024,MNG,17:55,17:56,17:56,17:57,,
202401047619328,04/01/2024,COL,18:05,18:06,18:08,18:08,,
202401047619328,04/01/2024,CHM,18:23,18:23,18:25,18:26,,
202401047619328,04/01/2024,SRA,18:49,,18:47,,,
202401047619328,04/01/2024,LST,18:58,,18:57,,,
202401047619331,04/01/2024,NRW,,17:30,,17:29,,
202401047619331,04/01/2024,DIS,17:46,17:47,17:46,17:47,,
202401047619331,04/01/2024,SMK,17:58,17:59,17:58,17:59,,
202401047619331,04/01/2024,IPS,18:10,18:11,18:09,18:11,,
202401047619331,04/01/2024,MNG,18:20,18:20,18:19,18:20,,
202401047619331,04/01/2024,COL,18:29,18:30,18:28,18:29,,
202401047619331,04/01/2024,LST,19:16,,19:19,,,
202401047619333,04/01/2024,NRW,,18:00,,17:59,,
202401047619333,04/01/2024,DIS,18:16,18:17,18:16,18:17,,
202401047619333,04/01/2024,SMK,18:28,18:29,18:28,18:29,,
202401047619333,04/01/2024,IPS,18:40,18:42,18:41,18:42,,
202401047619333,04/01/2024,MNG,18:50,18:53,18:51,18:53,,
202401047619333,04/01/2024,COL,19:01,19:03,19:00,19:02,,
202401047619333,04/01/2024,CHM,19:20,19:21,19:19,19:21,,
202401047619333,04/01/2024,SRA,19:44,,19:45,,,
202401047619333,04/01/2024,LST,19:53,,19:55,,,
202401047619336,04/01/2024,NRW,,18:32,,18:32,,
202401047619336,04/01/2024,DIS,18:48,18:49,18:47,18:49,,
202401047619336,04/01/2024,IPS,19:09,19:10,19:07,19:09,,
202401047619336,04/01/2024,MNG,19:19,19:20,19:18,19:20,,
202401047619336,04/01/2024,COL,19:29,19:30,19:27,19:29,,
202401047619336,04/01/2024,LST,20:20,,20:20,,,
202401047619340,04/01/2024,NRW,,19:00,,19:00,,
202401047619340,04/01/2024,DIS,19:16,19:17,19:16,19:17,,
202401047619340,04/01/2024,SMK,19:28,19:29,19:27,19:28,,
202401047619340,04/01/2024,IPS,19:40,19:42,19:39,19:41,,
202401047619340,04/01/2024,MNG,19:51,19:53,19:50,19:53,,
202401047619340,04/01/2024,COL,20:01,20:02,20:00,20:01,,
202401047619340,04/01/2024,CHM,20:20,20:20,20:18,20:19,,
202401047619340,04/01/2024,SRA,20:44,,20:43,,,
202401047619340,04/01/2024,LST,20:54,,20:53,,,
202401047619343,04/01/2024,NRW,,19:32,,19:31,,
202401047619343,04/01/2024,DIS,19:48,19:49,19:48,19:49,,
202401047619343,04/01/2024,IPS,20:09,20:10,20:06,20:09,,
202401047619343,04/01/2024,MNG,20:19,20:20,20:18,20:20,,
202401047619343,04/01/2024,COL,20:28,20:30,20:27,20:29,,
202401047619343,04/01/2024,LST,21:19,,21:20,,,
202401047619345,04/01/2024,NRW,,20:00,,20:00,,
202401047619345,04/01/2024,DIS,20:16,20:17,20:16,20:26,,
202401047619345,04/01/2024,SMK,20:28,20:29,20:37,20:38,,
202401047619345,04/01/2024,IPS,20:41,20:45,20:48,20:50,704,
202401047619345,04/01/2024,MNG,20:53,20:54,20:59,21:01,704,
202401047619345,04/01/2024,COL,21:02,21:03,21:07,21:08,704,
202401047619345,04/01/2024,CHM,21:20,21:21,21:26,21:27,704,
202401047619345,04/01/2024,SRA,21:47,,21:47,,704,
202401047619345,04/01/2024,LST,21:55,,21:59,,704,
202401047619348,04/01/2024,NRW,,20:32,,20:32,,
202401047619348,04/01/2024,DIS,20:48,20:49,20:48,20:49,,
202401047619348,04/01/2024,IPS,21:09,21:10,21:08,21:09,,
202401047619348,04/01/2024,MNG,21:19,21:20,21:19,21:20,,
202401047619348,04/01/2024,COL,21:28,21:30,21:27,21:29,,
202401047619348,04/01/2024,LST,22:18,,22:18,,,
202401047619349,04/01/2024,NRW,,21:02,,21:01,,
202401047619349,04/01/2024,DIS,21:18,21:19,21:17,21:18,,
202401047619349,04/01/2024,SMK,21:30,21:31,21:29,21:30,,
202401047619349,04/01/2024,IPS,21:42,21:44,21:40,21:43,,
202401047619349,04/01/2024,MNG,21:53,21:53,21:52,21:53,,
202401047619349,04/01/2024,COL,22:02,22:03,22:00,22:02,,
202401047619349,04/01/2024,CHM,22:20,22:21,22:20,22:21,,
202401047619349,04/01/2024,SRA,22:45,,22:43,,,
202401047619349,04/01/2024,LST,22:55,,22:54,,,
202401047619353,04/01/2024,NRW,,22:02,,22:01,,
202401047619353,04/01/2024,DIS,22:18,22:19,22:18,22:19,,
202401047619353,04/01/2024,SMK,22:30,22:31,22:29,22:30,,
202401047619353,04/01/2024,IPS,22:42,22:43,22:40,22:42,,
202401047619353,04/01/2024,MNG,22:52,22:53,22:51,22:53,,
202401047619353,04/01/2024,COL,23:01,23:03,22:59,23:02,,
202401047619353,04/01/2024,WTM,23:14,23:14,23:13,23:14,,
202401047619353,04/01/2024,CHM,23:24,23:25,23:23,23:24,,
202401047619353,04/01/2024,SNF,23:36,23:37,23:34,23:36,,
202401047619353,04/01/2024,SRA,23:53,,23:51,,,
202401047619353,04/01/2024,LST,00:03,,00:02,,,
202401057619247,05/01/2024,NRW,,05:05,,05:05,,
202401057619247,05/01/2024,DIS,05:21,05:22,05:21,05:23,,
202401057619247,05/01/2024,SMK,05:33,05:34,05:33,05:34,,
202401057619247,05/01/2024,IPS,05:45,05:46,05:45,05:46,,
202401057619247,05/01/2024,MNG,05:55,05:56,05:55,05:56,,
202401057619247,05/01/2024,COL,06:04,06:06,06:04,06:05,,
202401057619247,05/01/2024,SRA,06:45,,06:44,,,
202401057619247,05/01/2024,LST,06:54,,06:55,,,
202401057619249,05/01/2024,NRW,,05:30,,05:30,,
202401057619249,05/01/2024,DIS,05:46,05:47,05:46,05:47,,
202401057619249,05/01/2024,SMK,05:58,05:59,05:58,05:59,,
202401057619249,05/01/2024,IPS,06:10,06:11,06:09,06:10,,
202401057619249,05/01/2024,MNG,06:19,06:20,06:20,06:21,,
202401057619249,05/01/2024,COL,06:29,06:30,06:29,06:29,,
202401057619249,05/01/2024,SRA,07:12,,07:11,,,
202401057619249,05/01/2024,LST,07:22,,07:21,,,
202401057619251,05/01/2024,NRW,,06:04,,06:03,,
202401057619251,05/01/2024,DIS,06:20,06:21,06:19,06:21,,
202401057619251,05/01/2024,SMK,06:32,06:33,06:31,06:32,,
202401057619251,05/01/2024,IPS,06:44,06:45,06:42,06:44,,
202401057619251,05/01/2024,MNG,06:54,06:55,06:53,06:55,,
202401057619251,05/01/2024,COL,07:03,07:05,07:02,07:04,,
202401057619251,05/01/2024,SRA,07:47,,07:47,,,
202401057619251,05/01/2024,LST,07:58,,07:59,,,
202401057619253,05/01/2024,NRW,,06:28,,06:28,,
202401057619253,05/01/2024,DIS,06:44,06:45,06:44,06:45,,
202401057619253,05/01/2024,SMK,06:56,06:57,06:56,06:57,,
202401057619253,05/01/2024,IPS,07:08,07:09,07:08,07:09,,
202401057619253,05/01/2024,MNG,07:18,07:19,07:18,07:19,,
202401057619253,05/01/2024,COL,07:28,07:30,07:27,07:29,,
202401057619253,05/01/2024,SRA,08:14,,08:13,,,
202401057619253,05/01/2024,LST,08:24,,08:24,,,
202401057619257,05/01/2024,NRW,,07:05,,07:04,,
202401057619257,05/01/2024,DIS,07:21,07:22,07:20,07:21,,
202401057619257,05/01/2024,SMK,07:33,07:34,07:32,07:33,,
202401057619257,05/01/2024,IPS,07:47,07:48,07:45,07:47,,
202401057619257,05/01/2024,MNG,07:57,07:58,07:56,07:58,,
202401057619257,05/01/2024,COL,08:07,08:08,08:04,08:07,,
202401057619257,05/01/2024,SRA,08:49,,08:48,,,
202401057619257,05/01/2024,LST,09:00,,08:57,,,
202401057619262,05/01/2024,NRW,,07:26,,07:25,,
202401057619262,05/01/2024,DIS,07:42,07:44,07:41,07:44,,
202401057619262,05/01/2024,SMK,07:55,07:56,07:54,07:55,,
202401057619262,05/01/2024,IPS,08:11,08:13,08:08,08:12,,
202401057619262,05/01/2024,MNG,08:21,08:22,08:21,08:22,,
202401057619262,05/01/2024,COL,08:31,08:32,08:29,08:31,,
202401057619262,05/01/2024,SRA,09:15,,09:12,,,
202401057619262,05/01/2024,LST,09:25,,09:22,,,
202401057619266,05/01/2024,NRW,,08:03,,08:02,,
202401057619266,05/01/2024,DIS,08:20,08:20,08:19,08:20,,
202401057619266,05/01/2024,SMK,08:31,08:32,08:31,08:32,,
202401057619266,05/01/2024,IPS,08:43,08:44,08:42,08:43,,
202401057619266,05/01/2024,MNG,08:52,08:53,08:52,08:53,,
202401057619266,05/01/2024,COL,09:02,09:03,09:00,09:02,,
202401057619266,05/01/2024,CHM,09:20,09:21,09:20,09:21,,
